t_int_k,log_g_cgs,mass_mjup,req_rjup,age_myr,metallicity_solar_dex,f070w_jy_10pc,f090w_jy_10pc,f115w_jy_10pc,f140m_jy_10pc,f150w_jy_10pc,f150w2_jy_10pc,f162m_jy_10pc,f164n_jy_10pc,f182m_jy_10pc,f187n_jy_10pc,f200w_jy_10pc,f210m_jy_10pc,f212n_jy_10pc,f250m_jy_10pc,f277w_jy_10pc,f300m_jy_10pc,f322w2_jy_10pc,f323n_jy_10pc,f335m_jy_10pc,f356w_jy_10pc,f360m_jy_10pc,f405n_jy_10pc,f410m_jy_10pc,f430m_jy_10pc,f444w_jy_10pc,f460m_jy_10pc,f466n_jy_10pc,f470n_jy_10pc,f480m_jy_10pc,f560w_jy_10pc,f770w_jy_10pc,f1000w_jy_10pc,f1065c_jy_10pc,f1130w_jy_10pc,f1140c_jy_10pc,f1280w_jy_10pc,f1500w_jy_10pc,f1550c_jy_10pc,f1800w_jy_10pc,f2100w_jy_10pc,f2300c_jy_10pc,f2550w_jy_10pc
450.0,3.0,0.7332958602623341,1.3448461366306719,7.227698036021702,0.0,6.982324040771707e-09,6.158855291153399e-07,2.3713737056616547e-05,1.7522658618857078e-07,3.751457234620099e-06,1.0167168004663752e-05,7.834296427662118e-06,6.065966394687538e-07,6.3606280483726e-07,8.69560893254594e-07,3.4530272050564053e-06,7.493763796367675e-06,1.35020589566224e-05,1.5940428807122181e-06,2.9376496519615305e-06,5.541151189716864e-06,2.0234850496919612e-05,1.0032288205780002e-06,3.348112173860541e-06,3.422945623160411e-05,2.9696139863991613e-05,0.00024182433379304086,0.0002918770848197144,0.0005504273433125771,0.0005506808828468291,0.0009071936465150892,0.0007996501075653549,0.0008532965701951114,0.0007397755950744067,0.00011633221573175361,9.754387404403002e-05,0.0002469448651012583,0.00014924507205337385,0.0003446672348717894,0.0003586740857699508,0.00031361729165129895,0.0003544867444737999,0.0003386881485634767,0.00034609872548535287,0.0002710815748427234,0.00023442288153199202,0.00018971427041737117
475.0,3.0,0.7542471705555437,1.3565235271079281,5.9703528658383656,0.0,8.776068411366192e-09,1.1089194477242888e-06,4.056019179899141e-05,3.5784915826417603e-07,6.8061262380149565e-06,1.77459805015172e-05,1.3899526312133541e-05,1.0774571314563668e-06,1.218147841507351e-06,1.6791906215408347e-06,6.365023332473048e-06,1.3715132259364854e-05,2.3222020280147274e-05,2.5786951295658714e-06,4.8228083038164745e-06,8.85727237257776e-06,2.7510596049903667e-05,1.6292960326397223e-06,4.871918336436781e-06,4.5866964579820136e-05,4.0031328217802326e-05,0.0003179801427691525,0.00037575087449048713,0.0006869102548718846,0.0006784221204982605,0.0010921945371850524,0.0009705099672454897,0.001028963572296754,0.0008974287945007486,0.00014996848355023734,0.00012061463307641029,0.00030824781017155115,0.0001832736376936126,0.00041124440272660874,0.0004279568675300529,0.0003688926481189963,0.00040095903122771957,0.0003818563350459785,0.000385034814678615,0.00029792023371471655,0.0002565665297034868,0.00020792178743721964
500.0,3.0,0.7647228257021483,1.3672278017120798,5.046612975635286,0.0,1.1178923907117445e-08,1.9341938586192798e-06,6.398821568325596e-05,6.726668104310997e-07,1.1444583707587123e-05,2.8654972763642424e-05,2.2803420720004186e-05,1.7868989761804278e-06,2.185244319653277e-06,3.0046922720409427e-06,1.0954687673339973e-05,2.3399145610550978e-05,3.716207880951422e-05,3.96734528931655e-06,7.585775750291831e-06,1.364583136588925e-05,3.6349630454608136e-05,2.482561408589895e-06,6.785783509504066e-06,5.9566214352901015e-05,5.2203545510331e-05,0.0004055085354483838,0.00047043540572597604,0.000836372991584026,0.0008163943679645643,0.0012841034121716336,0.0011510654010359685,0.0012133888504649768,0.0010646331870513119,0.00018923436186449747,0.00014648730866134344,0.00037887853374843697,0.00022187072372089464,0.00048551203524227964,0.0005052426449401562,0.0004301302633821363,0.0004496763011769071,0.0004266777536749634,0.00042383810577435006,0.0003245637406202655,0.00027854797143757386,0.0002261517746108364
525.0,3.0,0.7751984808487531,1.3789051921893358,4.37522105158252,0.0,1.4148161219713169e-08,3.2576168296606284e-06,9.421064995881917e-05,1.1937132101928065e-06,1.822636234857768e-05,4.338104405465893e-05,3.539158395669495e-05,2.8229292907797856e-06,3.7325015779572056e-06,5.072242398926509e-06,1.7844319885403665e-05,3.7748526172405856e-05,5.628594992827296e-05,5.873540936800818e-06,1.153453257821093e-05,2.040797906066991e-05,4.698941086052155e-05,3.6049562627883757e-06,9.132716996648172e-06,7.547445749001343e-05,6.634374757931717e-05,0.0005047775135009471,0.0005762354864094255,0.0009986194028465244,0.0009644950431350739,0.0014832009671818754,0.0013415287982661264,0.0014066951820610385,0.0012422242412937331,0.00023507151159382928,0.00017563052518731312,0.0004608928809808952,0.0002663790096766992,0.0005704269030998692,0.0005937450473021956,0.0005000345349769784,0.0005030370810846249,0.0004755541763152085,0.0004647292416762036,0.000352776786618874,0.00030185613014197985,0.0002456970827636836
550.0,3.0,0.785674135995358,1.390582582666592,3.767037989839085,0.0,1.812174437659027e-08,5.26744488331906e-06,0.00013237317937881925,2.011870395149433e-06,2.768216162574588e-05,6.273356959840388e-05,5.2420360100846266e-05,4.261868054241602e-06,6.075751461057408e-06,8.111478100379367e-06,2.759942282854263e-05,5.7782988562822154e-05,8.126433765672033e-05,8.384940786218083e-06,1.6958990621092493e-05,2.960056495075819e-05,5.9525081678094664e-05,5.045451083827371e-06,1.194263062039775e-05,9.347597419219657e-05,8.235690171536104e-05,0.0006147520703193112,0.0006916716892895645,0.0011700380894230475,0.0011202114309051133,0.0016846124267740506,0.0015374464569916874,0.001604722714493166,0.0014259358896765687,0.0002878723810835249,0.00020888151080233883,0.0005561603195975925,0.0003187865575695902,0.0006674212038584766,0.0006948643007488282,0.0005799626158196426,0.0005611771769773149,0.0005284452517751802,0.0005072242398926511,0.0003822962165659194,0.00032628717214308513,0.0002663790096766992
575.0,3.0,0.8066254462885675,1.4032330890169529,3.26587832172336,0.0,2.321132860663978e-08,8.037111622153987e-06,0.00017831997722329157,3.205531138700435e-06,4.002211172497029e-05,8.67960577292378e-05,7.396052750582376e-05,6.106607404788301e-06,9.354056741475526e-06,1.2234888053268138e-05,4.041103745134905e-05,8.3656559575581e-05,0.00011148078033638425,1.15797717751894e-05,2.432764109224696e-05,4.2014577439890515e-05,7.416517059021939e-05,7.2227070431217234e-06,1.573620483240468e-05,0.00011363182976673112,0.00010041532541208798,0.0007323184906861622,0.0008126433765672035,0.0013446213415344882,0.0012779092095662882,0.0018823483601033701,0.0017322078404288246,0.0018009431344419213,0.001609533424777462,0.00035237087104248707,0.00025310457771974366,0.0006751495771606422,0.00038886602433123015,0.0007857782435590089,0.0008177113012534677,0.0006798294904549556,0.0006308120779076959,0.0005919704116460879,0.0005556483128371259,0.00041706140312672236,0.00035554944085859294,0.00029133992225701636
600.0,3.0,0.8171011014351722,1.415883595367314,2.8575905433749496,0.0,2.990886965063817e-08,1.1748975549395306e-05,0.00023345329069039938,4.926063433495768e-06,5.5949988293977663e-05,0.00011660038918514477,0.00010097177712423423,8.472274141405956e-06,1.3877140967975548e-05,1.7741894808901662e-05,5.7016427228074774e-05,0.00011668096170609624,0.00014791083881682065,1.5599116444075445e-05,3.402514620270234e-05,5.823713479437511e-05,9.115909395361667e-05,1.0136779508886499e-05,2.0459734796792977e-05,0.000135987816328452,0.00012058686372798548,0.000858222705054015,0.0009403726726864814,0.0015230003389847902,0.001438467320778924,0.0020768254637773876,0.0019261938859249479,0.00199526231496888,0.0017939073117342042,0.0004274644474923936,0.00030507034978225145,0.0008126433765672035,0.0004743511960856961,0.0009212977276685557,0.0009580760857350194,0.0007948771267887245,0.0007077827926090024,0.0006620640402704609,0.0006065966394687531,0.00045425529673887076,0.0003867229981193767,0.0003181266117596171
650.0,3.0,0.8485280668749865,1.4392383763218264,2.223309890651405,0.0,5.307622176426456e-08,2.2966774167516107e-05,0.00037765914014526597,1.1078985653742898e-05,0.00010301488925824344,0.00019906733389871885,0.0001772964337413194,1.5962466542993878e-05,2.8986781710077657e-05,3.5310185572375845e-05,0.00010757218745733986,0.0002147830474130532,0.0002500345361696434,2.6865813772687024e-05,6.228737089440293e-05,0.00010500258721108841,0.0001340602422997832,1.7914306484060253e-05,3.221068791283437e-05,0.00018871220971170956,0.00016788040181225613,0.0011510654010359685,0.001231118903963779,0.0019107329810428733,0.001786487574852051,0.0024785632153941956,0.002335070514863077,0.0024032558049332433,0.0021832325618462048,0.0006071555929886486,0.0004236429660495411,0.0011339659133476634,0.0006929469698425561,0.0012393672048206807,0.0012861748112359113,0.0010624292038711265,0.000879427414883683,0.0008167704180469858,0.0007131813866797402,0.0005316183950739625,0.0004512321133443372,0.0003739383436431516
700.0,3.0,0.8694793771681961,1.4625931572763387,1.7619760464116307,0.0,1.0415976706452619e-07,4.0364539296760496e-05,0.0005730598740537328,2.3790304458806264e-05,0.00017697014225884677,0.0003203317600852813,0.00029060293752636323,3.134728988014005e-05,5.870836693962707e-05,6.817105263058534e-05,0.00019516413002858269,0.00037896578379947133,0.0004166774522219097,4.4463126746910836e-05,0.00010779534330711126,0.00017881337486902173,0.00019364219639466063,2.9000133690540707e-05,4.781894606659082e-05,0.00025562304271125474,0.00022745736305361967,0.0015226496955679373,0.0015867189189515758,0.0023517979095583692,0.002183735327602175,0.002907367959444229,0.002780993667826299,0.0028451161442332785,0.0026097565724941445,0.0008334892445316,0.0005613064076752016,0.0015226496955679373,0.0009967815711512953,0.0016296712351105281,0.0016865530253887418,0.0013835663789717803,0.0010772090663440908,0.0009933447481708258,0.0008292777248571247,0.000615176872709868,0.000520235518687304,0.0004335108783875288
750.0,3.0,0.9009063426080104,1.4869210541039557,1.4354894333536559,0.0,2.0086302551485926e-07,6.588704043340734e-05,0.0008288959162731061,4.7896083249778866e-05,0.00028549598169004103,0.0004915865591568618,0.0004495727713019056,6.729766562843173e-05,0.00011531876959685111,0.0001284694899831194,0.000338220556669654,0.0006351846583394703,0.0006865939938366497,7.133456216702228e-05,0.000178402115519149,0.0002904022654464452,0.0002761849442075291,4.4781640584393815e-05,6.877015449442094e-05,0.0003407218616593574,0.0003024823232391245,0.0020017046589899602,0.0020262825295844443,0.0028503618718608904,0.002636938493453465,0.003360469824606993,0.003262871721430849,0.003321238013251458,0.0030718499642344624,0.0011137815001346656,0.0007192833378252697,0.001978335754143396,0.0014079913930392623,0.002091221330155288,0.0021572476273378806,0.0017526693824662027,0.0013004689876116439,0.0011912420080273751,0.0009571940712948447,0.0007068056297002479,0.0005952508167809473,0.0004980810283567246
800.0,3.0,0.9323333080478247,1.5112489509315727,1.1967405313072441,0.0,3.4713627588769763e-07,0.00010162486928706962,0.0011465684838752918,8.857272372577753e-05,0.00043361070944918605,0.0007196146563265817,0.0006634374757931714,0.00015356774248772597,0.0002168702599345466,0.0002333995422719468,0.0005524589326132765,0.0009967815711512953,0.0010952165553667365,0.0001131097389333705,0.00028866890179482746,0.0004587752705471358,0.0003945481396833015,6.810829367676381e-05,9.833316096867426e-05,0.00045331490614641194,0.0004001289735406989,0.00263997612935481,0.0025816656717016265,0.0034182199141765783,0.003165920463432239,0.0038423772299890882,0.0037870409390500528,0.003837072454922788,0.00357849158264176,0.0014692645493623042,0.0009099132726322515,0.0025147800129956097,0.001960198262928801,0.0026254273189937004,0.0026983606814262994,0.002169202019068718,0.001550957866928723,0.001414164725070154,0.0011010321487297714,0.0008105876824647376,0.0006801426356038566,0.0005712155216230431
850.0,3.0,0.963760273487639,1.5365499636322948,1.0256519262514079,0.0,5.446280436471703e-07,0.00015062601970259015,0.0015261597656254626,0.0001491763579809655,0.0006254606617424877,0.0010073954848112507,0.0009499483658763462,0.0003409573052931993,0.00037992686147637867,0.000395913216728166,0.0008400400652637692,0.0014501068364219717,0.0016432362237025575,0.0001842044001002506,0.00046741215286715036,0.0007186211583804577,0.0005747778188455214,0.00010522041248852436,0.00014381361395680742,0.0006150352393069761,0.0005388898453732871,0.0034865829335287302,0.0032854888677097253,0.004046690594650876,0.0037870409390500528,0.004361139713930647,0.004360135640003989,0.004399466347160465,0.0041428575446068525,0.0019426743230314897,0.001158243842317379,0.003141231905986186,0.002675469472656104,0.003221068791283435,0.003296097121774578,0.0026284516945338757,0.0018369612706189895,0.0016722453616016416,0.0012732098798529656,0.0009358365435835296,0.0007830689431433756,0.0006600852070021597
900.0,3.0,0.9951872389274533,1.562824092206121,0.9036494737223023,0.0,8.346415482773245e-07,0.00021797164411399057,0.0019769696401118605,0.00023366840816727312,0.0008739769925905892,0.0013658405430725055,0.0013514500541175587,0.0007045308260711935,0.0006160273583272378,0.0006188708114190298,0.0012019876348698861,0.00198884070517365,0.002336684081672732,0.0003087450475587445,0.0007423351070366172,0.0010911890519552034,0.0008456682000993543,0.00016626467968935353,0.00021697015538008538,0.0008548698491636666,0.0007473086341912766,0.00456141934421983,0.004150496003347124,0.004692453741364403,0.00448435514638966,0.004878653791974779,0.004946522626750652,0.00497393379106775,0.004733692033483016,0.0025703957827688637,0.0014907334618664077,0.003822081997426823,0.003488992211734606,0.0038300108122644875,0.0039012160295267577,0.0030938553154516535,0.0021468415893607412,0.001960198262928801,0.001479108388168208,0.0010906866565159729,0.0009122208617910431,0.0007709034690644301
950.0,3.0,1.0266142043672677,1.5890982207799476,0.8109610578538403,0.0,1.2773208461131486e-06,0.00030938553154516527,0.00251246488132877,0.0003497035169434594,0.001205313442098421,0.0018176070560954995,0.001948498159922712,0.0013727770182085485,0.0009440608762859239,0.0009057326008982004,0.0016527227299487307,0.0026387606553132693,0.003223294595455147,0.0005108577661633564,0.001115578151350852,0.0015588344677043909,0.001223770556471828,0.0002617580218703813,0.00032976153801591896,0.0012039265722160076,0.0010529312128434393,0.005903369946398824,0.005214347854144579,0.005350569381731372,0.005272298614228228,0.005395106225151276,0.005537324819812124,0.005555203848137406,0.005339492735741768,0.0033357999666204815,0.0019063384171343325,0.004487453899331321,0.004262849498615229,0.004392380956904635,0.004457588763559464,0.003522897439914557,0.0024462452760512783,0.002243365310355554,0.0017001999536423581,0.0012659017493002445,0.0010604739383723333,0.0008982557377294172
1000.0,3.0,1.068516824953687,1.6192648128461926,0.7311390834834173,0.0,1.976059421548992e-06,0.0004292398159704709,0.0031361729165129875,0.0005058246620031139,0.0016523422202861225,0.0023889111638836754,0.0028438062214729836,0.0024911506965638627,0.0013899526312133534,0.0012563192085812203,0.0022171751377752322,0.0034371619861753512,0.004346102853675934,0.0008212965528345542,0.0015823407040690515,0.00210280983703774,0.0017334048205889306,0.00041171813799387077,0.0005046612975635283,0.0017194913681327227,0.0015135612484362085,0.007557880136804516,0.006535818751130744,0.006021434963870291,0.006175896369491143,0.005918341211131822,0.006134794223881295,0.006146105347195238,0.005960737545096846,0.004227659485162413,0.002416017078893501,0.005125072342311761,0.004947661736816765,0.004900044227932358,0.004960209273959747,0.003911109723889295,0.0027220744551053333,0.002506109253032114,0.0019226489716516835,0.0014494391912877867,0.0012173066653544745,0.001035142166679344
1100.0,3.0,1.1418464109799202,1.6727861858669502,0.518800038928961,0.0,5.105049999754069e-06,0.0007617281404686803,0.004655860935229591,0.0009676092245777279,0.0029812610081722457,0.003995765566188055,0.00586003216751056,0.006407667976494359,0.0027352687263067126,0.0021379620895022318,0.003807150103801776,0.005662392890382531,0.0074182249718073206,0.001843741367771738,0.0027283494847901196,0.003355057749988978,0.0032606185877894003,0.001070039968734901,0.0012479580878702841,0.003573551127349028,0.0032749147555557892,0.011795055805840057,0.010094853018985718,0.007478250350455647,0.008400400652637686,0.007000031591308971,0.0073349980040154925,0.007355293378672722,0.00721771949668699,0.006180164001384162,0.0037299241475247332,0.006309573444801936,0.006063173557052518,0.005774308727139857,0.005827737747963682,0.004571934501781393,0.0031776056571612894,0.002939002801171145,0.002306216101697063,0.0017668512984538817,0.0014910767554527178,0.0012864709980291
1200.0,3.0,1.2047003418595488,1.719495747775975,0.37068072178257594,0.0,1.4378050346057391e-05,0.0012345253151706894,0.0066404880577457396,0.0016865530253887418,0.00488427378422925,0.006312479779910388,0.010294375366592655,0.011904194113479632,0.004716284552998378,0.0033342641276323495,0.006192984599180426,0.008968090867156046,0.011713859212800265,0.003271146540182666,0.004057887475917288,0.004771995220268838,0.005350569381731372,0.0021672050299642387,0.002456405154324721,0.006410619496207433,0.006143275612705213,0.016896626340487057,0.014645358259502575,0.009345445303153406,0.011176350161087848,0.008281328263907463,0.008711641598245315,0.008761934454040549,0.008623826291517658,0.008027863879897868,0.005047775135009473,0.0075127683857226886,0.007118688672622805,0.006668067692136219,0.0067235710723431924,0.005231184047796894,0.0036174288676421814,0.0033473413312923557,0.0026442346992115867,0.0020323570109362222,0.0017159317101209952,0.0015045270487597591
1300.0,3.0,1.2675542727391773,1.7642590779387903,0.26977394324449205,0.0,3.963692911508103e-05,0.0019019539604423076,0.009440608762859232,0.0029682467434632423,0.007709034690644303,0.009956346443087908,0.0165767733684888,0.01943569163647692,0.008020473348006653,0.005495408738576247,0.010351421666793441,0.014447742743801015,0.018268378453085227,0.006040877096990727,0.00642096052567594,0.007186211583804579,0.008990834429518028,0.003978322628232956,0.004559319216592223,0.011378892643466374,0.011838590542018093,0.024110154867304116,0.021350104251272272,0.012456613801138869,0.015431210656577923,0.010495424286523223,0.011053504693828431,0.011150645269020553,0.010959733655238063,0.010568175092136589,0.0064313182363545185,0.009189671773189256,0.008594092029532834,0.007903145908644705,0.007959760490562861,0.006156019686448961,0.004238381057743501,0.0039201257629516515,0.0030902954325135903,0.002368099793873792,0.0019929665061647174,0.0017774606706429574
1400.0,3.0,1.340883858765411,1.8138879874671294,0.20417379446695272,0.0,8.74580923075201e-05,0.0027599422828542644,0.013261724450973839,0.004777492346590944,0.01126419084628635,0.014696028989796515,0.023850637954651054,0.027848384078050036,0.012086484515794587,0.00818087957945747,0.015541752907715844,0.021120295974610185,0.02603154831374183,0.00941455940194725,0.009067759645839049,0.009983894887023276,0.013883533099290454,0.008980489305127518,0.01012511582563655,0.018780190790114108,0.02030953593228225,0.03161549602652294,0.028313919957993785,0.01585623230833548,0.019792470212375794,0.01260956195993685,0.013286175963958017,0.01346480288387848,0.013206872951464235,0.013243415351946656,0.008705625887413547,0.010896825594561704,0.010113465562971201,0.009187556016660622,0.009249111180764644,0.007089245235633982,0.004858475309374925,0.00449365783054086,0.003535900211003869,0.002717064824112676,0.002287704887407373,0.002087372703910551
1500.0,3.0,1.424689099938249,1.8654631287416776,0.1599558028614668,0.0,0.00016955086118732542,0.0039057100569375655,0.018810485289187044,0.00770016444356872,0.01627046631174892,0.021320628358116562,0.033158891219088577,0.038450323670948076,0.018055104234107,0.012505469461445304,0.022845464885518273,0.03011618803078823,0.036257679024119624,0.014256075936021883,0.012906247820605374,0.013899526312133537,0.02014651817714213,0.015445429874014238,0.017434118758257077,0.027758756035343425,0.03056328280365967,0.04073802778041129,0.03674514791999398,0.020554172641766573,0.02540387692316677,0.015790649727284282,0.016683993039969258,0.016982436524617443,0.01654245645057731,0.016550076287699902,0.01079195187498226,0.013067725405799875,0.012117136492719657,0.01087426719546244,0.010939563662720942,0.008331054969176098,0.005657180034775736,0.005221556720489595,0.004083193863326919,0.003123920693664115,0.00262180266151044,0.002447935666196067
1600.0,3.0,1.5084943411110874,1.9199576176355397,0.1312199899019204,0.0,0.00029241523778433375,0.0054300021306573805,0.026662446683125125,0.012184283627084002,0.023238067025176442,0.030422857274809614,0.045383710476308174,0.05233593651867583,0.02644234699211587,0.018862532453510668,0.03259117363134843,0.04152407817569996,0.048831492680983565,0.02175704950925794,0.018958326569471128,0.02009555476588918,0.029819475479255963,0.028080187281166364,0.03165191567226265,0.04161021885174546,0.04543599049293401,0.05136886854227248,0.04689213428447355,0.02725837738928533,0.032824642137521724,0.020883341959395882,0.021923000814805308,0.022413000457823296,0.02169202019068718,0.021252009432736283,0.014315285042150728,0.015563239471829514,0.014437766042907366,0.012802653747653034,0.01285878692634399,0.009803925446044205,0.006677286334642769,0.006160273583272379,0.004786300923226384,0.0036551061999238812,0.003059849034654999,0.002930218459831277
1700.0,3.0,1.6342022028703445,1.9978068874839146,0.11748975549395303,0.0,0.000492606343349577,0.008046370017398002,0.03981071705534973,0.019938845125208556,0.034729617486579135,0.04485387826207933,0.06461003852547148,0.0739945954312724,0.03991167918200921,0.029322432823031156,0.04759923796672498,0.05870836693962703,0.06777975582993669,0.03325063931774402,0.028451161442332795,0.029349452222697928,0.04317178444709228,0.043601356400039884,0.04953361223155477,0.059388177789277796,0.06382634861905485,0.06692679069358427,0.061744744805068155,0.037792010796187894,0.04430982144892989,0.029566505650829425,0.030661966160107378,0.03139062769137657,0.030241268212832278,0.028464266703742226,0.019288568602156234,0.019319683170169244,0.01796801080173495,0.01579792326488381,0.01585258169622945,0.012133888504649781,0.008331054969176098,0.007685993272617576,0.005938817778927779,0.0045310619497855795,0.0037844258471709346,0.0037144968979762214
1800.0,3.0,1.7284830991897875,2.0571669557433,0.0946237161365793,0.0,0.0008009400305332873,0.01213668275741675,0.058775996368059996,0.031959501748147594,0.051463580701372705,0.06501296903430907,0.09097037814779899,0.10334750585252096,0.05907449258672262,0.04461696245809644,0.06815535747267043,0.08148918982138514,0.09257633851208252,0.04932873744946499,0.04187935651179185,0.04173495984653172,0.05988251059509568,0.06131969697156827,0.06943844712409818,0.07985461129030742,0.084898496651562,0.08603992041441784,0.08031561699226569,0.052299796618215544,0.059525081678094706,0.04199523346640657,0.04289434099967818,0.04384297339745672,0.04215994153984276,0.037905305394288547,0.025380489859637808,0.023773876373397798,0.022151339841371936,0.019395456240865496,0.019444644164481297,0.014976143748873686,0.010423174293933038,0.009622767660923999,0.007401163527822224,0.005658482798597854,0.004722804843922319,0.004748976275730643
1900.0,3.0,1.8332396506558353,2.1184732557488952,0.07906786279998244,0.0,0.0013085791612451,0.01872837083017549,0.08617871220404127,0.05066406124332976,0.07624300412007573,0.09371303430676045,0.12790867496387476,0.14411195175201078,0.08669618757582165,0.06722023091115668,0.09707334611535075,0.11282361216489925,0.12629902560699355,0.07222707043121723,0.06119275411239089,0.05892505546643291,0.0819030358899612,0.08254675398117309,0.09276838584306737,0.10493007903979543,0.11112198737687345,0.11058596193126155,0.10452014414584364,0.0723935710242304,0.08005712689353625,0.05940185399703675,0.059854940028694986,0.060897575146772964,0.058600321675105586,0.050570820497859936,0.03299134337888644,0.029390028011711457,0.027396810135310222,0.02395521097119829,0.02399385334308203,0.01860801296602601,0.013140140230390377,0.012139477653658285,0.009317512842019563,0.007146608638768431,0.00596211021366655,0.0061418612340630235
2000.0,3.0,1.9484718572684878,2.1836720192469086,0.0685488226452662,0.0,0.0022258710447930056,0.029655141457826214,0.12583457886902855,0.07983622620329363,0.11324003632355564,0.13498950350559802,0.18021876116640484,0.20114071982009085,0.12676518658578462,0.10080916093642953,0.1383566378971781,0.15678337172957285,0.17306131525419327,0.10526887943825029,0.08935111986052198,0.08367582442814502,0.1124604973966927,0.111198774244556,0.12373711899353516,0.13822926539061375,0.1460494749441632,0.1428893958511102,0.13670991082037515,0.10009214583192959,0.10791951874982267,0.08350260034320117,0.08323385316531473,0.08415889023429109,0.08113346052282633,0.06777975582993669,0.0430824110479373,0.03671977403587993,0.034205819525674974,0.029915757215308578,0.029950218837511266,0.023388372386593553,0.016730156363986448,0.015470345039479203,0.011879550279416513,0.0091411324147025,0.007633083267091846,0.008063062013547275
200.0,3.2504,0.8694793771681961,1.0908628937503497,374.97300224548337,0.0,3.719965412876895e-10,2.0666058149492047e-10,2.1261453021900697e-11,2.1768958280732653e-14,3.809906121442599e-11,1.7646162510937612e-11,8.342881565380309e-11,6.574956180133168e-13,2.589122670581864e-13,1.472456357109277e-13,4.361539045224932e-13,7.529367755172618e-13,7.786027289696821e-13,1.1314731050419595e-11,8.572844399381141e-11,2.478284813941752e-10,2.0576664683582947e-08,5.312555143367099e-13,2.0071902976465243e-10,3.319669310496039e-08,1.7558216192980784e-08,4.3461232607091563e-07,1.7673421183447226e-06,6.937769122403257e-06,7.442542671476027e-06,1.629745403001068e-05,1.2212245589251163e-05,1.5046178026120405e-05,1.013690948592485e-05,7.312196323179076e-07,1.3756106497904395e-06,1.029760515031784e-06,1.0501153809681197e-06,3.5811376918753848e-06,3.6781398276487935e-06,7.5086435878221e-06,1.201307737999862e-05,1.1535303342771694e-05,1.671607963221332e-05,2.6885169836940912e-05,3.018499701589457e-05,2.9185051942483574e-05
225.0,3.2504,0.9009063426080104,1.111298327085548,259.4179362118812,0.0,5.974796766053806e-10,7.709416166285713e-10,2.4176961866263997e-10,3.96881721707213e-13,2.425634345463012e-10,1.4881294309727223e-10,5.31771837320053e-10,1.00241493688199e-11,3.8020161804497484e-12,2.2252999031092077e-12,1.0401555112285091e-11,2.0688299001978602e-11,2.7635692580190865e-11,9.266167721782281e-11,4.851009854452834e-10,1.442988345708399e-09,7.350781102939486e-08,8.08269582376434e-12,1.2774668734072345e-09,1.2249926705067918e-07,7.189717778384031e-08,1.3788997913507566e-06,4.028164666579958e-06,1.4193581635956239e-05,1.4953317980420189e-05,3.15294327130715e-05,2.416628877522064e-05,2.922933806946198e-05,2.067309824907417e-05,1.5729226726501457e-06,2.5872095630738207e-06,2.8473161160989816e-06,2.6328471511927348e-06,8.703686018996445e-06,8.999223121787932e-06,1.4791220113226478e-05,2.3878332755691156e-05,2.3131510853745678e-05,3.045552691217832e-05,4.1865306446162574e-05,4.441327350952538e-05,4.1085571589740224e-05
250.0,3.2504,0.9323333080478247,1.1317337604207465,184.92686189780758,0.0,7.59374895115949e-10,1.8874867933212365e-09,1.922585778538e-09,4.323195375156583e-12,1.1643976850249351e-09,9.90145235360794e-10,2.555639131850139e-09,8.8998736920887e-11,3.7157448313271746e-11,2.635299861586281e-11,1.4069207894366946e-10,2.96131300385207e-10,4.6562670713126603e-10,5.974111628985861e-10,2.236780523677406e-09,6.3978255233105744e-09,2.1014636506840557e-07,7.889575690963784e-11,5.701587119945506e-09,3.568034935755937e-07,2.2749433593589585e-07,3.6506987742006274e-06,8.315811329972213e-06,2.6175598917512684e-05,2.735743972122624e-05,5.5555951261150924e-05,4.379407648826243e-05,5.177529573722738e-05,3.836286030745983e-05,3.24531504213662e-06,4.5599540943577445e-06,6.621541987167313e-06,5.591767402772081e-06,1.78368289286838e-05,1.8514741252071685e-05,2.569913059693635e-05,4.091838001406978e-05,3.979424187270243e-05,4.862774793772839e-05,5.810021312559982e-05,5.851058379837912e-05,5.194021759541568e-05
275.0,3.2504,0.963760273487639,1.15119607788284,134.5860354055947,0.0,1.1020984514242851e-09,4.576219248743789e-09,1.201789680734876e-08,3.309639014558125e-11,4.568129755882845e-09,5.547009401570129e-09,1.002855663277627e-08,5.512371895199882e-10,2.560609156285225e-10,2.083559005116749e-10,1.1926640196886587e-09,2.5779105457735356e-09,4.494354178711923e-09,2.9347040657223624e-09,8.507833466853897e-09,2.302884085017575e-08,5.08302074721168e-07,5.566860685692191e-10,2.0153508676566817e-08,8.752293690625685e-07,6.019740969897988e-07,8.225861856236611e-06,1.5694320230368162e-05,4.459922315850127e-05,4.6298447826738084e-05,9.069959197589179e-05,7.31973788288852e-05,8.489585954787612e-05,6.52969567938433e-05,6.063503154472512e-06,7.566809219344061e-06,1.3346024616649116e-05,1.0395761652828866e-05,3.211331774688398e-05,3.340311589662141e-05,4.075699874960958e-05,6.321002480934295e-05,6.150204668773681e-05,7.136274210640007e-05,7.620399247922771e-05,7.357662169815762e-05,6.316896551007065e-05
